,product_name,product_brand,expire_date,product_code
8047,spaghetti,ronzoni,,
7912,spaghetti,kroger,,
8789,spaghetti,winn-dixie,,
9925,spaghetti,raley's fine food,,
4199,spaghetti bechamel sauce(frozen)topping,tarbush catering & food industry sdn. bhd.,,
4200,spaghetti bechamel(lamb)sauce,tarbush catering & food industry sdn. bhd.,,
4201,spaghetti bolognaire,ainons cakes & pastries,15.02.2020,
4202,spaghetti bolognese soup/sup spaghetti bolognese,world prominence sdn. bhd.,,
4203,spaghetti cabonara,ainons cakes & pastries,15.02.2020,
4204,spaghetti gratin sauce/topping(frozen),tarbush catering & food industry sdn. bhd.,,
4205,spaghetti gratin(chicken)sauce/filling,tarbush catering & food industry sdn. bhd.,,
6753,spearmint,synarome manufacturing company (pvt) ltd,,
6754,spearmint 6290,synarome manufacturing company (pvt) ltd,,
6755,spearmint 9400,synarome manufacturing company (pvt) ltd,,
6756,spearmint 9600,synarome manufacturing company (pvt) ltd,,
9171,spearmint starlight mints,great value,,
6757,spearmint1290,synarome manufacturing company (pvt) ltd,,
5419,special bun,dawn bread,,
5420,special kaizer,dawn bread,,
4206,special thousand layer cake,new wing cheong foods industries sdn bhd,30.09.2019,
9054,specialty crustine 8 sandwich rolls,brownberry,,
7074,speed stick powder unscented antiperspirant & deodorant,speed stick,22200447058,
5161,spice blend 6004,bell more aromatics,,
4207,spice mixture powder,pak hailam kopitiam sdn bhd,,
4208,spice premix,world prominence sdn. bhd.,30.06.2020,
4209,spiced bean paste/ chili bean paste,yuen chun industries sdn bhd,31.01.2020,
4210,spiced vinegar,yuen chun industries sdn bhd,31.01.2020,
56,spices and grains packaging,shama,28-04-16,
65,spices product,multiple,28-11-16,
4211,spicy & sour cincalok,360horizonz sdn. bhd.,31.10.2019,
4212,spicy bbq,sauce empire manufacturing sdn bhd,15.02.2020,
4213,spicy bonanza(thai fish cake),tsl bestmas manufacturing sdn bhd,31.05.2020,
9737,spicy brown mustard,safeway kitchens,,
8675,spicy brown mustard,essential everyday,,
8865,spicy brown mustard,publix,,
8548,spicy brown mustard,schnucks,,
7736,spicy brown mustard,essential everyday,,
7799,spicy brown mustard,safeway kitchens,,
9528,spicy brown mustard,essential everyday,,
8816,spicy brown mustard,winn-dixie,,
169,spicy buffalo style chicken wings,zabiha halal,,67714 00343
5421,spicy burger,dawn bread,,
4214,spicy chicken floss,ayam kens kingdom foodstuff enterprise (m) sdn bhd,15.12.2019,
4215,spicy chicken fluff,360horizonz sdn. bhd.,31.10.2019,
4216,spicy chicken fluff (crispy),ayam kens kingdom foodstuff enterprise (m) sdn bhd,15.12.2019,
4218,spicy chicken pau,tsl bestmas manufacturing sdn bhd,31.03.2021,
4217,spicy chicken pau,tsl bestmas manufacturing sdn bhd,,
4219,spicy chili flake,sauce empire manufacturing sdn bhd,31.12.2020,
4220,spicy fragrant sauce,sauce empire manufacturing sdn bhd,31.12.2020,
4221,spicy fried anchovy (meol chi bok um),phoenix dynamic sdn. bhd.,31.08.2019,
7517,spicy honey barbecue sauce,kraft,21000052325,
9239,spicy hummus,trader joe's,,
5592,spicy kofta biryani,freshmate co.,,
7515,spicy legendary b-q-sauce,stubbs,7.35E+11,
9821,spicy marinara pasta sauce,mezzetta napa valley,,
4222,spicy nyonya shrimp with coconut,new wing cheong foods industries sdn bhd,30.09.2019,
7786,spicy red bell pepper pasta sauce,safeway select,,
9714,spicy red bell pepper pasta sauce,safeway select,,
4223,spicy sauce,chef hospitality services sdn bhd,30.11.2019,
4224,spicy seafood sauce,sauce empire manufacturing sdn bhd,28.02.2020,
4225,spicy sze chuan sauce,sauce empire manufacturing sdn bhd,31.12.2020,
5967,spicy tikka pizza topping,quick food industries,,
4226,spicy tuna sandwich,mynews food sdn. bhd. (formerly known as: otaru fine food sdn.bhd),31.08.2019,
4227,spicy turmeric sauce,world prominence sdn. bhd.,15.10.2019,
7210,spicy yellow mustard with jalapeno,heinz,1392603,
8503,spin blend original salad dressing,the silver palate,,
9406,spin blend original salad dressing,silver platter,,
4228,spinach - cut,vege ready sdn bhd,15.08.2019,
157,spinach cheese puff pastries,ahlan foods,,28451 38946
4229,spinach quiche (savoury tart with spinach filling),yeast atelier sdn bhd,31.07.2019,
4926,splash bubble box (36x27) 4g,asian food industries,,
8586,split top honey wheat bread,schnucks,,
9957,split top wheat bread,raley's fine food,,
8124,split top wheat bread,america's choice,,
8190,split top wheat bread,stop & shop,,
9015,split top wheat bread,mother's,,
8353,split top wheat bread,schmidt,,
9392,split top wheat bread,koepplinger's,,
9021,split top wheat bread,family choice,,
7998,split top wheat bread,heb,,
9390,split top wheat bread,meijer,,
9467,split top wheat bread,roundy's,,
8372,split top wheat bread,freihofer's,,
8727,split top wheat bread,country hearth,,
7589,split top wheat bread,giant,,
10134,split top white bread,sunnyside farms,,
8369,split top white bread,freihofer's,,
9956,split top white bread,raley's fine food,,
8189,split top white bread,stop & shop,,
8728,split top white bread,country hearth,,
7590,split top white bread,giant,,
9022,split top white bread,family choice,,
8125,split top white bread,america's choice,,
7997,split top white bread,heb,,
9393,split top white bread,koepplinger's,,
9465,split top white bread,roundy's,,
9391,split top white bread,meijer,,
9660,split top white bread,love n fresh,,
4230,sponge cake,ainons cakes & pastries,15.02.2020,
4231,sponge cake - almond sponge,profound pastry sdn. bhd.,15.06.2019,
4232,sponge cake - black velvet sponge,profound pastry sdn. bhd.,15.06.2019,
4233,sponge cake - carrot sponge,profound pastry sdn. bhd.,15.06.2019,
4234,sponge cake - chocolate sponge,profound pastry sdn. bhd.,15.06.2019,
4235,sponge cake - coffee sponge,profound pastry sdn. bhd.,15.06.2019,
4236,sponge cake - hummingbird sponge,profound pastry sdn. bhd.,15.06.2019,
4237,sponge cake - red velvet sponge,profound pastry sdn. bhd.,15.06.2019,
4238,sponge cake - richcreme base chocolate,profound pastry sdn. bhd.,15.06.2019,
4239,sponge cake - richcreme base vanilla,profound pastry sdn. bhd.,15.06.2019,
4240,sponge cake - tea sponge,profound pastry sdn. bhd.,15.06.2019,
4241,sponge cake - tiramisu sponge,profound pastry sdn. bhd.,15.06.2019,
4242,sponge cake - vanilla sponge,profound pastry sdn. bhd.,15.06.2019,
4243,sponge cake - yellow sponge,profound pastry sdn. bhd.,15.06.2019,
8345,spoon n stir non dairy creamer,shoprite,,
4244,sportif bread (nuts and fruit bread),yeast atelier sdn bhd,31.07.2019,
7448,spread peanut butter chocolate,reeses,34000124138,
9830,spreadable butter,lucerne,,
8216,spreadable butter with canola oil,smart balance,,
5968,sprin roll,quick food industries,,
4245,spring chicken (600g)-warehouse,tarbush catering & food industry sdn. bhd.,,
4246,spring onion - headoff,vege ready sdn bhd,15.08.2019,
4247,spring prawn roll,tsl bestmas manufacturing sdn bhd,31.05.2020,
5924,spring roll,quick food industries,,
5628,spring roll,golden harvest foods (pvt.) ltd.,,
5969,spring roll,quick food industries,,
5970,spring roll,quick food industries,,
5979,spring roll,quick food industries,,
4248,spring roll frozen,pak hailam kopitiam sdn bhd,,
9789,sprouted wheat bread,o organic,,
7304,sqalane,,,
4249,square puff,yeast atelier sdn bhd,31.07.2019,
4250,square spring roll,seaworld fresh mart sdn bhd,15.06.2019,
4251,squid 10-12 no head,kian tatt seafood supplier,31.05.2019,
4252,squid 3-6 no head,kian tatt seafood supplier,31.05.2019,
4253,squid 5-7 no head - cleans,kian tatt seafood supplier,31.05.2019,
4254,squid 5-7 with head - clean,kian tatt seafood supplier,31.05.2019,
4255,squid 6-8 no head - clean,kian tatt seafood supplier,31.05.2019,
4256,squid 6-8 with head - clean,kian tatt seafood supplier,31.05.2019,
4257,squid 7-12 - clean,kian tatt seafood supplier,31.05.2019,
4258,squid baby no head 2-3,kian tatt seafood supplier,31.05.2019,
4259,squid katak baby with head,kian tatt seafood supplier,31.05.2019,
4260,squid kembang cut,kian tatt seafood supplier,31.05.2019,
4261,squid kembang whole (repack),kian tatt seafood supplier,31.05.2019,
4262,squid whole 500gm - unclean,kian tatt seafood supplier,31.05.2019,
4263,sriracha hot sauce,sauce empire manufacturing sdn bhd,15.02.2020,
7402,stackers bread & butter pickles,vlasic,54100123794,
4264,star anise powder,world prominence sdn. bhd.,30.06.2020,
5775,star gum,ismail industries limited - candyland,,
5821,star jellies,ismail industries limited - candyland,,
8800,stay fit with berries cereal,winn-dixie,,
5516,steak (dry marinade),freshmate co.,,
4265,steak marination,deli artisan sdn. bhd.,28.02.2020,
7475,steak sauce,heinz,13000002738,
4266,steam curry bun with prawn,new wing cheong foods industries sdn bhd,30.09.2019,
4267,steam fish sauce,yuen chun industries sdn bhd,15.08.2019,
4268,steamed beef,pak hailam kopitiam sdn bhd,,
4269,steamed chicken bbl,pak hailam kopitiam sdn bhd,,
4270,steamed chicken thigh,pak hailam kopitiam sdn bhd,,
4271,steamed crystal dumpling,tsl bestmas manufacturing sdn bhd,31.05.2020,
4272,steamed fish ball,tsl bestmas manufacturing sdn bhd,31.05.2020,
4273,steamed mutton,pak hailam kopitiam sdn bhd,,
4274,steamed soup dumpling,tsl bestmas manufacturing sdn bhd,31.05.2020,
4275,steamed sweetcorn filling,pak hailam kopitiam sdn bhd,,
4276,steamed tcc,pak hailam kopitiam sdn bhd,,
9653,steel cut oats,millville,,
9102,steel cut oats,365,,
8576,steel cut oats,schnucks,,
4277,stevia drops,mp prestige sdn. bhd.,30.09.2019,
5593,stew qeema,freshmate co.,,
6134,stew/dopiaza,shan foods (pvt) ltd,,
5245,stew/dopiaza masala,convenience food industries (private) limited,,
8342,stick pretzels,shoprite,,
4278,stollen / almond stollen,profound pastry sdn. bhd.,15.06.2019,
8187,stone ground 100% whole wheat bread,stop & shop,,
8388,stone ground 100% whole wheat bread,arnold,,
9979,stone ground corn tortilla chips,la fortaleza,,
8866,stone ground dijon mustard,publix,,
8346,stone ground wheat bread,shoprite,,
8584,stone ground wheat bread,schnucks,,
8266,strawberries & cream ice cream,turkey hill,,
4279,strawberry,angel candies sdn bhd,31.10.2019,
5162,strawberry 1200,bell more aromatics,,
6758,strawberry 1215,synarome manufacturing company (pvt) ltd,,
6759,strawberry 2010,synarome manufacturing company (pvt) ltd,,
6760,strawberry 4009,synarome manufacturing company (pvt) ltd,,
6761,strawberry 4600,synarome manufacturing company (pvt) ltd,,
6762,strawberry 6270,synarome manufacturing company (pvt) ltd,,
5163,strawberry 6505,bell more aromatics,,
6763,strawberry 6696,synarome manufacturing company (pvt) ltd,,
6764,strawberry 970,synarome manufacturing company (pvt) ltd,,
6765,strawberry af 6060,synarome manufacturing company (pvt) ltd,,
6766,strawberry am 6000,synarome manufacturing company (pvt) ltd,,
9188,strawberry awake,great value,,
5164,strawberry bite,bell more aromatics,,
6767,strawberry bl 2017,synarome manufacturing company (pvt) ltd,,
6768,strawberry bl 8017,synarome manufacturing company (pvt) ltd,,
6769,strawberry bl 8020,synarome manufacturing company (pvt) ltd,,
6770,strawberry bl 8040,synarome manufacturing company (pvt) ltd,,
6771,strawberry bl 8050,synarome manufacturing company (pvt) ltd,,
6772,strawberry bloom,synarome manufacturing company (pvt) ltd,,
5165,strawberry bm,bell more aromatics,,
4280,strawberry breadcrumbs stick,ann-lee industries (m) sdn bhd,30.09.2019,
6773,strawberry bubble 2569,synarome manufacturing company (pvt) ltd,,
4281,strawberry bubble sticks,ann-lee industries (m) sdn bhd,30.09.2019,
6774,strawberry byte 4849,synarome manufacturing company (pvt) ltd,,
6775,strawberry byte 5850,synarome manufacturing company (pvt) ltd,,
6776,strawberry c-1200,synarome manufacturing company (pvt) ltd,,
6777,strawberry ch 730,synarome manufacturing company (pvt) ltd,,
6778,strawberry ch-0730,synarome manufacturing company (pvt) ltd,,
6779,strawberry ch-9000,synarome manufacturing company (pvt) ltd,,
4282,strawberry concentrate,besmark marketing enterprise sdn bhd,31.08.2019,
4283,strawberry coulis frozen,pak hailam kopitiam sdn bhd,,
6780,strawberry cream 062,synarome manufacturing company (pvt) ltd,,
4284,strawberry crumble cake,hazel cake house,31.05.2019,
6781,strawberry dpk 4690,synarome manufacturing company (pvt) ltd,,
6782,strawberry exl,synarome manufacturing company (pvt) ltd,,
4285,strawberry flavour,kientat trading sdn. bhd.,15.07.2019,
4286,strawberry flavour,360horizonz sdn. bhd.,31.10.2019,
4287,strawberry flavour 69005,kientat trading sdn. bhd.,15.07.2019,
4288,strawberry flavour instant full cream milk powder,eezdee intrade sdn bhd,31.12.2019,
4290,strawberry flavoured jam,good choice manufacturing sdn bhd,30.09.2019,
4289,strawberry flavoured jam,sew jog enterprise,30.09.2019,
4292,strawberry flavoured jelly,good choice manufacturing sdn bhd,30.09.2019,
4291,strawberry flavoured jelly,sew jog enterprise,30.09.2019,
4293,strawberry fruity toffee,kimi sweet sdn. bhd.,15.06.2019,
5166,strawberry icm 6004,bell more aromatics,,
4294,strawberry jam,360horizonz sdn. bhd.,31.10.2019,
4295,strawberry jam,sri nona food industries sdn. bhd.,15.02.2020,
4296,strawberry lollipop,kimi sweet sdn. bhd.,15.06.2019,
5167,strawberry no.1,bell more aromatics,,
4297,strawberry pau,tsl bestmas manufacturing sdn bhd,,
4298,strawberry pau,tsl bestmas manufacturing sdn bhd,31.03.2021,
5168,strawberry pk-4690,bell more aromatics,,
7432,strawberry preserve,bonne maman,8870215607,
9874,strawberry preserves,bonne mamam,,
7370,strawberry smoother body wash,softsoap,,
4299,strawberry spirulina gaba drink,star micro technology sdn bhd,31.01.2020,
6783,strawberry spl no.1,synarome manufacturing company (pvt) ltd,,
6784,strawberry star brand,synarome manufacturing company (pvt) ltd,,
6785,strawberry super 555,synarome manufacturing company (pvt) ltd,,
4300,strawberry tart,yeast atelier sdn bhd,31.07.2019,
4301,strawberry vanilla,angel candies sdn bhd,31.10.2019,
4927,strawberry& cream (bags)scripture usa,asian food industries,,
4928,strawberry&cream (stick) scripture usa,asian food industries,,
6786,strawbery c-808,synarome manufacturing company (pvt) ltd,,
8049,string cheese 2% milk fat,polly-o,,
8054,string mozzarella cheese,polly-o,,
8053,string mozzarella cheese made with 2% milk,polly-o,,
8052,string mozzarella cheese made with reduced fat milk,polly-o,,
4302,stuffed beancurd,new wing cheong foods industries sdn bhd,30.09.2019,
4303,stuffed beancurd pod,new wing cheong foods industries sdn bhd,30.09.2019,
4304,stuffed beancurd roll,new wing cheong foods industries sdn bhd,30.09.2019,
4305,stuffed beancurd skin,new wing cheong foods industries sdn bhd,30.09.2019,
4306,stuffed bitter gourd,new wing cheong foods industries sdn bhd,30.09.2019,
4307,stuffed chilli,new wing cheong foods industries sdn bhd,30.09.2019,
4308,stuffed crab shell,new wing cheong foods industries sdn bhd,30.09.2019,
4309,stuffed eggplant,new wing cheong foods industries sdn bhd,30.09.2019,
4310,stuffed lady finger,new wing cheong foods industries sdn bhd,30.09.2019,
4311,stuffed lotus root mai,new wing cheong foods industries sdn bhd,30.09.2019,
4312,stuffed sea cucumber,new wing cheong foods industries sdn bhd,30.09.2019,
7341,styrofoam cups,randall,,
7340,styrofoam cups,dominick,,
7339,styrofoam cups,von,,
7338,styrofoam cups,safeway,,
7337,styrofoam cups,winn cup,,
4313,sugar brioche (enriched butter bread with sugar),yeast atelier sdn bhd,31.07.2019,
9071,sugar cookies mix,cherry brook kitchen,,
7132,sugar free  vanilla wafers,murry,82011984210,
4314,sugar free teh tarik,coffee town sdn bhd,30.09.2019,
4315,sugar free white coffee,coffee town sdn bhd,,
7971,sugar free whole wheat bread,mrs. baird,,
9182,sugar frosted flakes,great value,,
8466,sugar frosted flakes,key food,,
4316,sugar syrup,pak hailam kopitiam sdn bhd,,
4317,sugarcane prawn,new wing cheong foods industries sdn bhd,30.09.2019,
4318,sugee almond,ann-lee industries (m) sdn bhd,30.09.2019,
4319,sugee ball cookies,ann-lee industries (m) sdn bhd,30.09.2019,
4320,sugee coffee,ann-lee industries (m) sdn bhd,30.09.2019,
4321,sugee cookies,ann-lee industries (m) sdn bhd,30.09.2019,
4322,sugee durian,ann-lee industries (m) sdn bhd,30.09.2019,
4323,sultana danish,hazel cake house,31.05.2019,
4324,sultanah cookies,360horizonz sdn. bhd.,31.10.2019,
4325,sumi (package),ainons cakes & pastries,15.02.2020,
7032,summer dressing,longson food products sdn bhd,,
4326,sumo calrose rice,hock ju edar sdn bhd,,
4327,sun dried tomato bread,yeast atelier sdn bhd,31.07.2019,
4328,sun flower,seaworld fresh mart sdn bhd,15.06.2019,
4329,sun flower salted cured prune,new wing cheong foods industries sdn bhd,30.09.2019,
4330,sunflower cookies,ann-lee industries (m) sdn bhd,30.09.2019,
4332,sunflower oil,defeem sdn. bhd.,31.12.2019,
4331,sunflower oil,360horizonz sdn. bhd.,31.10.2019,
4333,sunquick manggo(cordial syrup)- function,tarbush catering & food industry sdn. bhd.,,
4334,sunquick orange(cordial syrup)-function,tarbush catering & food industry sdn. bhd.,,
4335,sunset yellow,kientat trading sdn. bhd.,15.07.2019,
4336,sunset yellow eurocert,kientat trading sdn. bhd.,15.07.2019,
7069,sunsweet amazon prune juice,sunsweet,70450113285,
4337,sup ayam (package food),ainons cakes & pastries,15.02.2020,
4338,sup bayam (package food),ainons cakes & pastries,15.02.2020,
4339,sup berempah/spicy soup,world prominence sdn. bhd.,,
4340,sup bunjut,360horizonz sdn. bhd.,31.10.2019,
4341,sup buntut,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
4342,sup ekor,resepi arena sdn bhd,Sijil Telah Ditarik Balik,
4343,sup ikan,360horizonz sdn. bhd.,31.10.2019,
4344,sup kentang & carrot (package food),ainons cakes & pastries,15.02.2020,
4345,sup tulang,360horizonz sdn. bhd.,31.10.2019,
7462,super chunky peanut butter,skippy,37600110723,
7216,super classic yellow mustard,french,41500954035,
5779,super gum,ismail industries limited - candyland,,
4346,super premium french rack,palace butcher resources sdn. bhd.,15.10.2020,
4347,super premium grain fed ribeye,palace butcher resources sdn. bhd.,15.10.2020,
4348,super premium grain fed striploin,palace butcher resources sdn. bhd.,15.10.2020,
4349,super premium grass fed ribeye,palace butcher resources sdn. bhd.,15.10.2020,
4350,super premium grass fed striploin,palace butcher resources sdn. bhd.,15.10.2020,
4351,super premium grass fed tenderloin,palace butcher resources sdn. bhd.,15.10.2020,
4352,super premium lamb ribs,palace butcher resources sdn. bhd.,15.10.2020,
9552,super premium oats,umpqua,,
4353,super sour,angel candies sdn bhd,31.10.2019,
5780,super tattoos,ismail industries limited - candyland,,
4354,super toffees candy,kimi sweet sdn. bhd.,15.06.2019,
5837,super twist,ismail industries limited - candyland,,
4355,superior cappuccino,multi superior sdn. bhd.,31.10.2019,
4356,superior latte,multi superior sdn. bhd.,31.10.2019,
4357,superior mocha,multi superior sdn. bhd.,31.10.2019,
92,supreme - all purpose,hubberts,,66008 00502
4358,supreme garlic chilli sauce,360horizonz sdn. bhd.,31.10.2019,
4359,surimi fish paste,new wing cheong foods industries sdn bhd,30.09.2019,
4360,surimi scallop,seaworld fresh mart sdn bhd,15.06.2019,
4361,sushi,seaworld fresh mart sdn bhd,15.06.2019,
4362,sushi chicken dumpling,new wing cheong foods industries sdn bhd,30.09.2019,
4363,susu kambing,koperasi al-hilal malaysia berhad,30.11.2019,
9078,sweet & salty kettle cooked popcorn,365,,
4364,sweet & sour bbq,sauce empire manufacturing sdn bhd,15.02.2020,
4365,sweet & sour chicken,supreme discovery(m) sdn bhd,15.01.2020,
4366,sweet & sour chicken rice,supreme discovery(m) sdn bhd,15.01.2020,
4367,sweet & sour oyster flavoured sauce,sri nona food industries sdn. bhd.,,
4368,sweet & sour oyster flavoured sauce,sri nona food industries sdn. bhd.,15.04.2021,
4369,sweet & sour sauce,yuen chun industries sdn bhd,15.08.2019,
4370,sweet & sour sauce compound,yuen chun industries sdn bhd,31.01.2020,
4371,sweet & sour taufu,supreme discovery(m) sdn bhd,15.01.2020,
7518,sweet & spicy barbecue sauce,kraft,21000052332,
8822,sweet & spicy bbq sauce,winn-dixie,,
8608,sweet & tangy barbeque flavored potato chips,vitner's,,
7507,sweet & tangy bbq sauce,bulls-eye,19582000049,
8679,sweet & tangy bbq sauce,essential everyday,,
9532,sweet & tangy bbq sauce,essential everyday,,
5816,sweet 4u jellies,ismail industries limited - candyland,,
5831,sweet 4u twiter small cut,ismail industries limited - candyland,,
4372,sweet and sour sauce,deli artisan sdn. bhd.,28.02.2020,
9313,sweet barbecue sauce,market pantry,,
7521,sweet brown sugar barbecue sauce,kraft,21000052424,
4373,sweet bun,ainons cakes & pastries,15.02.2020,
4374,sweet bun (roti manis),tin hong loke guan bakery & confectionery sdn bhd,15.04.2020,
10126,sweet butter,sunnyside farms,,
6787,sweet butter 91-730,synarome manufacturing company (pvt) ltd,,
7223,sweet chili garlic sauce,a1,54400003253,
7931,sweet condensed milk,kroger,,
9696,sweet condensed milk,baker's corner,,
4375,sweet corn bun,new wing cheong foods industries sdn bhd,30.09.2019,
4376,sweet corn dumpling,new wing cheong foods industries sdn bhd,30.09.2019,
4377,sweet corn flavour bean curd pudding powder (serbuk dadih perisa jagung),sri nona food industries sdn. bhd.,28.02.2020,
4378,sweet corn paste / pes jagung,new wing cheong foods industries sdn bhd,30.09.2019,
4379,sweet corn paste pancake,new wing cheong foods industries sdn bhd,30.09.2019,
4380,sweet corn seasoning powder,kientat trading sdn. bhd.,15.07.2019,
9585,sweet cream butter,kirkland,,
7857,sweet cream butter,pantry essential,,
9828,sweet cream butter,lucerne,,
7862,sweet cream butter,lucerne,,
8743,sweet cream butter,winn-dixie,,
10015,sweet cream butter,sunnyside farms,,
9785,sweet cream butter,pantry essential,,
8712,sweet cream butter salted,essential everyday,,
9495,sweet cream butter salted,essential everyday,,
8921,sweet cream butter salted,publix,,
8521,sweet cream butter whipped,schnucks,,
4381,sweet dark sauce,world prominence sdn. bhd.,30.11.2019,
9953,sweet english muffins,raley's fine food,,
7228,sweet hickeory sauce,a1,54400001785,
7224,sweet hickory sauce,a1,54400001785,
7516,sweet honey barbecue sauce,kraft,21000052387,
7501,sweet n spicy bbq sauce,sweet baby ray,13409351000,
6788,sweet orange b-504,synarome manufacturing company (pvt) ltd,,
5169,sweet orange no.1,bell more aromatics,,
6789,sweet orange oil 5600,synarome manufacturing company (pvt) ltd,,
6790,sweet orange spl no.1,synarome manufacturing company (pvt) ltd,,
5170,sweet orange super,bell more aromatics,,
4382,sweet pastry,ainons cakes & pastries,15.02.2020,
8504,sweet potato & carrot chips,terra,,
9625,sweet potato chips,simply nature,,
8506,sweet potato chips,terra,,
4383,sweet potato paste,sauce empire manufacturing sdn bhd,31.08.2020,
9984,sweet potato tortilla chips,food should taste good,,
63,"sweet powdered products , snacks and mix cake product",vegeta,17-08-16,
10121,sweet salted butter,sunnyside farms,,
4384,sweet sauce,new wing cheong foods industries sdn bhd,30.09.2019,
4385,sweet sour chicken (package food),ainons cakes & pastries,15.02.2020,
4386,sweet sour sauce/ hong kong sweet sour sauce,sauce empire manufacturing sdn bhd,28.02.2020,
7499,sweet vidalian onion bbq sauce,sweet baby ray,13409515204,
9485,sweet wheat bread,jewel,,
4387,sweetcorn powder,dpo malaysia sdn bhd,30.11.2019,
4388,sweetened condensed filled milk,eezdee intrade sdn bhd,31.12.2019,
9178,sweetened condensed milk,great value,,
212,sweetened condensed milk,perfection,,66390 23204
4389,sweetened condensed milk,eezdee intrade sdn bhd,31.12.2019,
4391,sweetened creamer,eezdee intrade sdn bhd,31.05.2021,
4390,sweetened creamer,try me collection sdn bhd,31.12.2019,
8318,sweetened oat apple cinnamon toasted oats cereal,shoprite,,
9248,sweetened organic coffee creamer,simply balanced,,
9012,swirl cinnamon bread,pepperidge farm,,
9013,swirl raisin bread,pepperidge farm,,
4392,swiss princess,ann-lee industries (m) sdn bhd,30.09.2019,
4393,swiss roll cake,ainons cakes & pastries,15.02.2020,
4394,swiss roll chequer,hazel cake house,31.05.2019,
4395,swiss roll chocolate,hazel cake house,31.05.2019,
4396,swiss roll mini,hazel cake house,31.05.2019,
4397,swiss roll peanut,hazel cake house,31.05.2019,
6173,synthetic vinegar,shangrila(pvt) limited,,
4398,syrup - pandan,yi quan trading,15.01.2020,
4399,syrup - rose,yi quan trading,15.01.2020,
6791,syrup fl 3721,synarome manufacturing company (pvt) ltd,,
6792,syrup flavour 9033,synarome manufacturing company (pvt) ltd,,
5171,syrup flavour 9040,bell more aromatics,,
4400,t&co drinking chocolate,t & co coffee sdn bhd,31.05.2019,
6135,taaza dhania powder,shan foods (pvt) ltd,,
7198,table water crackers,carr's,59290571710,
5517,tadka tayyar,freshmate co.,,
5900,taftaan,quick food industries,,
5899,taftaan,quick food industries,,
5629,taftan,golden harvest foods (pvt.) ltd.,,
9963,tahoe twelve grain bread,raley's fine food,,
9069,tailgaters brat 6 count,ball park,,
4401,takex fresh,takexco malaysia sdn bhd,28.02.2021,
4402,tako,rahmat venture sdn bhd,15.07.2019,
4403,talam abc,lulu nyonya goodies sdn bhd,15.12.2019,
4404,talam cendol,rahmat venture sdn bhd,15.07.2019,
4405,talam emas biasa/pulut hitam,rahmat venture sdn bhd,15.07.2019,
4406,talam gula merah,rahmat venture sdn bhd,15.07.2019,
4407,talam jagung,rahmat venture sdn bhd,15.07.2019,
4408,talam kacang merah,rahmat venture sdn bhd,15.07.2019,
4409,talam keladi,rahmat venture sdn bhd,15.07.2019,
4410,talam keladi,lulu nyonya goodies sdn bhd,15.12.2019,
4411,talam keladi berlauk,rahmat venture sdn bhd,15.07.2019,
4412,talam labu berlauk,rahmat venture sdn bhd,15.07.2019,
4413,talam lembayung,rahmat venture sdn bhd,15.07.2019,
4414,talam pandan,rahmat venture sdn bhd,15.07.2019,
4415,talam sago ubi,rahmat venture sdn bhd,15.07.2019,
4416,talam sekoteng,rahmat venture sdn bhd,15.07.2019,
4417,talam suji,rahmat venture sdn bhd,15.07.2019,
4418,talam tokyo,rahmat venture sdn bhd,15.07.2019,
4419,talam ubi,rahmat venture sdn bhd,15.07.2019,
4420,talam ubi,lulu nyonya goodies sdn bhd,15.12.2019,
5172,tamarind,bell more aromatics,,
6793,tamarind 1215,synarome manufacturing company (pvt) ltd,,
6794,tamarind 4849,synarome manufacturing company (pvt) ltd,,
6795,tamarind 4850,synarome manufacturing company (pvt) ltd,,
6796,tamarind 5850,synarome manufacturing company (pvt) ltd,,
4421,tamarind concentrated,360horizonz sdn. bhd.,31.10.2019,
4422,tamarind flavour,kientat trading sdn. bhd.,15.07.2019,
4423,tamarind paste (asam jawa),360horizonz sdn. bhd.,31.05.2019,
6797,tamato katchup 2008,synarome manufacturing company (pvt) ltd,,
76,tandoor baked naan origical,santosh,,76681 00443
77,tandoor baked naan whole wheat,santosh,,76681 00445
5257,tandoori / b.b.q. masala,convenience food industries (private) limited,,
5518,tandoori bbq marinade,freshmate co.,,
4424,tandoori chicken,pak hailam kopitiam sdn bhd,,
4425,tandoori chicken sauce,sauce empire manufacturing sdn bhd,31.12.2020,
6136,tandoori masala,shan foods (pvt) ltd,,
5363,tandoori masala powder,convenience food industries (private) limited,,
5350,tandoori masala powder,convenience food industries (private) limited,,
5351,tandoori masala powder,convenience food industries (private) limited,,
5630,tandoori naan,golden harvest foods (pvt.) ltd.,,
5483,tandoori naan,dawn frozen foods,,
5320,tandoori paste,convenience food industries (private) limited,,
5333,tandoori paste,convenience food industries (private) limited,,
5631,tandoori roti,golden harvest foods (pvt.) ltd.,,
6798,tangerine flavour 2000,synarome manufacturing company (pvt) ltd,,
6137,tangy plum chutney,shan foods (pvt) ltd,,
4426,tangy thai chilli sauce,360horizonz sdn. bhd.,31.10.2019,
4427,tapai pulut/tapai ubi,rahmat venture sdn bhd,15.07.2019,
4428,tapioca cake,aroma nyonya sdn. bhd.,15.01.2020,
4429,tapioca starch (tepung ubi kayu),360horizonz sdn. bhd.,31.05.2019,
4430,taracocoa collagen,tararata ventures,31.05.2019,
